2024-07-12 19:28:55 {'yaw': 0, 'pitch': 0, 'roll': 0, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': 0}
2024-07-12 19:28:56 {'yaw': 3221, 'pitch': 18, 'roll': 50, 'x_acceleration': -5, 'y_acceleration': 6, 'z_acceleration': -1}
2024-07-12 19:28:56 {'yaw': 3221, 'pitch': 18, 'roll': 50, 'x_acceleration': -5, 'y_acceleration': 6, 'z_acceleration': -1}
2024-07-12 19:28:56 {'yaw': 3216, 'pitch': 17, 'roll': 50, 'x_acceleration': -7, 'y_acceleration': 0, 'z_acceleration': -11}
2024-07-12 19:28:56 {'yaw': 3212, 'pitch': 17, 'roll': 50, 'x_acceleration': -6, 'y_acceleration': -2, 'z_acceleration': -10}
2024-07-12 19:28:56 {'yaw': 3212, 'pitch': 17, 'roll': 50, 'x_acceleration': -6, 'y_acceleration': -2, 'z_acceleration': -10}
2024-07-12 19:28:56 {'yaw': 3207, 'pitch': 16, 'roll': 50, 'x_acceleration': -3, 'y_acceleration': 0, 'z_acceleration': -8}
2024-07-12 19:28:56 {'yaw': 3207, 'pitch': 16, 'roll': 50, 'x_acceleration': -3, 'y_acceleration': 0, 'z_acceleration': -8}
2024-07-12 19:28:56 {'yaw': 3203, 'pitch': 16, 'roll': 50, 'x_acceleration': -2, 'y_acceleration': 1, 'z_acceleration': -6}
2024-07-12 19:28:56 {'yaw': 3198, 'pitch': 16, 'roll': 50, 'x_acceleration': -3, 'y_acceleration': 1, 'z_acceleration': -9}
2024-07-12 19:28:56 {'yaw': 3198, 'pitch': 16, 'roll': 50, 'x_acceleration': -3, 'y_acceleration': 1, 'z_acceleration': -9}
2024-07-12 19:28:56 {'yaw': 3193, 'pitch': 16, 'roll': 50, 'x_acceleration': -4, 'y_acceleration': 2, 'z_acceleration': -10}
2024-07-12 19:28:56 {'yaw': 3193, 'pitch': 16, 'roll': 50, 'x_acceleration': -4, 'y_acceleration': 2, 'z_acceleration': -10}
2024-07-12 19:28:56 {'yaw': 3188, 'pitch': 16, 'roll': 50, 'x_acceleration': -3, 'y_acceleration': 2, 'z_acceleration': -7}
2024-07-12 19:28:56 {'yaw': 3182, 'pitch': 16, 'roll': 50, 'x_acceleration': -1, 'y_acceleration': -2, 'z_acceleration': 6}
2024-07-12 19:28:56 {'yaw': 3182, 'pitch': 16, 'roll': 50, 'x_acceleration': -1, 'y_acceleration': -2, 'z_acceleration': 6}
2024-07-12 19:28:56 {'yaw': 3177, 'pitch': 16, 'roll': 50, 'x_acceleration': -1, 'y_acceleration': -4, 'z_acceleration': 11}
2024-07-12 19:28:56 {'yaw': 3177, 'pitch': 16, 'roll': 50, 'x_acceleration': -1, 'y_acceleration': -4, 'z_acceleration': 11}
2024-07-12 19:28:56 {'yaw': 3172, 'pitch': 16, 'roll': 50, 'x_acceleration': -3, 'y_acceleration': -3, 'z_acceleration': 7}
2024-07-12 19:28:56 {'yaw': 3167, 'pitch': 16, 'roll': 51, 'x_acceleration': -4, 'y_acceleration': 0, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 3167, 'pitch': 16, 'roll': 51, 'x_acceleration': -4, 'y_acceleration': 0, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 3162, 'pitch': 16, 'roll': 51, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -22}
2024-07-12 19:28:57 {'yaw': 3162, 'pitch': 16, 'roll': 51, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -22}
2024-07-12 19:28:57 {'yaw': 3157, 'pitch': 16, 'roll': 52, 'x_acceleration': 0, 'y_acceleration': 0, 'z_acceleration': -13}
2024-07-12 19:28:57 {'yaw': 3152, 'pitch': 16, 'roll': 53, 'x_acceleration': 0, 'y_acceleration': 1, 'z_acceleration': 1}
2024-07-12 19:28:57 {'yaw': 3152, 'pitch': 16, 'roll': 53, 'x_acceleration': 0, 'y_acceleration': 1, 'z_acceleration': 1}
2024-07-12 19:28:57 {'yaw': 3147, 'pitch': 16, 'roll': 53, 'x_acceleration': -1, 'y_acceleration': 3, 'z_acceleration': 10}
2024-07-12 19:28:57 {'yaw': 3147, 'pitch': 16, 'roll': 53, 'x_acceleration': -1, 'y_acceleration': 3, 'z_acceleration': 10}
2024-07-12 19:28:57 {'yaw': 3143, 'pitch': 15, 'roll': 53, 'x_acceleration': -9, 'y_acceleration': 5, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 3138, 'pitch': 15, 'roll': 53, 'x_acceleration': -7, 'y_acceleration': 1, 'z_acceleration': -12}
2024-07-12 19:28:57 {'yaw': 3138, 'pitch': 15, 'roll': 53, 'x_acceleration': -7, 'y_acceleration': 1, 'z_acceleration': -12}
2024-07-12 19:28:57 {'yaw': 3133, 'pitch': 15, 'roll': 53, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': -14}
2024-07-12 19:28:57 {'yaw': 3133, 'pitch': 15, 'roll': 53, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': -14}
2024-07-12 19:28:57 {'yaw': 3128, 'pitch': 14, 'roll': 53, 'x_acceleration': -4, 'y_acceleration': 0, 'z_acceleration': -9}
2024-07-12 19:28:57 {'yaw': 3123, 'pitch': 14, 'roll': 53, 'x_acceleration': -1, 'y_acceleration': 0, 'z_acceleration': -3}
2024-07-12 19:28:57 {'yaw': 3123, 'pitch': 14, 'roll': 53, 'x_acceleration': -1, 'y_acceleration': 0, 'z_acceleration': -3}
2024-07-12 19:28:57 {'yaw': 3118, 'pitch': 14, 'roll': 53, 'x_acceleration': -1, 'y_acceleration': 0, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 3118, 'pitch': 14, 'roll': 53, 'x_acceleration': -1, 'y_acceleration': 0, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 3113, 'pitch': 13, 'roll': 53, 'x_acceleration': -2, 'y_acceleration': 1, 'z_acceleration': -9}
2024-07-12 19:28:57 {'yaw': 3113, 'pitch': 13, 'roll': 53, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -9}
2024-07-12 19:28:57 {'yaw': 3108, 'pitch': 13, 'roll': 53, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -9}
2024-07-12 19:28:57 {'yaw': 3103, 'pitch': 13, 'roll': 53, 'x_acceleration': -2, 'y_acceleration': 1, 'z_acceleration': -6}
2024-07-12 19:28:57 {'yaw': 3103, 'pitch': 13, 'roll': 53, 'x_acceleration': -2, 'y_acceleration': 1, 'z_acceleration': -6}
2024-07-12 19:28:57 {'yaw': 3098, 'pitch': 13, 'roll': 53, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -1}
2024-07-12 19:28:57 {'yaw': 3098, 'pitch': 13, 'roll': 53, 'x_acceleration': -5, 'y_acceleration': -2, 'z_acceleration': 6}
2024-07-12 19:28:57 {'yaw': 3093, 'pitch': 13, 'roll': 53, 'x_acceleration': -5, 'y_acceleration': -2, 'z_acceleration': 6}
2024-07-12 19:28:57 {'yaw': 3088, 'pitch': 13, 'roll': 53, 'x_acceleration': -7, 'y_acceleration': -4, 'z_acceleration': 5}
2024-07-12 19:28:57 {'yaw': 3088, 'pitch': 13, 'roll': 53, 'x_acceleration': -7, 'y_acceleration': -4, 'z_acceleration': 5}
2024-07-12 19:28:57 {'yaw': 3083, 'pitch': 13, 'roll': 54, 'x_acceleration': -5, 'y_acceleration': -1, 'z_acceleration': -8}
2024-07-12 19:28:57 {'yaw': 3083, 'pitch': 13, 'roll': 54, 'x_acceleration': -2, 'y_acceleration': 1, 'z_acceleration': -17}
2024-07-12 19:28:57 {'yaw': 3078, 'pitch': 13, 'roll': 55, 'x_acceleration': -2, 'y_acceleration': 1, 'z_acceleration': -17}
2024-07-12 19:28:57 {'yaw': 3073, 'pitch': 13, 'roll': 56, 'x_acceleration': 0, 'y_acceleration': 2, 'z_acceleration': -14}
2024-07-12 19:28:57 {'yaw': 3073, 'pitch': 13, 'roll': 56, 'x_acceleration': 0, 'y_acceleration': 2, 'z_acceleration': -14}
2024-07-12 19:28:57 {'yaw': 3068, 'pitch': 13, 'roll': 56, 'x_acceleration': -1, 'y_acceleration': 4, 'z_acceleration': 4}
2024-07-12 19:28:57 {'yaw': 3063, 'pitch': 13, 'roll': 56, 'x_acceleration': -4, 'y_acceleration': 1, 'z_acceleration': 1}
2024-07-12 19:28:57 {'yaw': 3063, 'pitch': 13, 'roll': 56, 'x_acceleration': -4, 'y_acceleration': 1, 'z_acceleration': 1}
2024-07-12 19:28:57 {'yaw': 3058, 'pitch': 12, 'roll': 56, 'x_acceleration': -7, 'y_acceleration': 1, 'z_acceleration': -6}
2024-07-12 19:28:57 {'yaw': 3058, 'pitch': 12, 'roll': 56, 'x_acceleration': -7, 'y_acceleration': 1, 'z_acceleration': -6}
2024-07-12 19:28:57 {'yaw': 3053, 'pitch': 12, 'roll': 56, 'x_acceleration': -4, 'y_acceleration': 3, 'z_acceleration': -12}
2024-07-12 19:28:57 {'yaw': 3053, 'pitch': 12, 'roll': 56, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -7}
2024-07-12 19:28:57 {'yaw': 3048, 'pitch': 12, 'roll': 56, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -7}
2024-07-12 19:28:57 {'yaw': 3043, 'pitch': 11, 'roll': 57, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 3043, 'pitch': 11, 'roll': 57, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 3038, 'pitch': 11, 'roll': 57, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -1}
2024-07-12 19:28:57 {'yaw': 3033, 'pitch': 11, 'roll': 57, 'x_acceleration': -4, 'y_acceleration': 3, 'z_acceleration': -7}
2024-07-12 19:28:57 {'yaw': 3033, 'pitch': 11, 'roll': 57, 'x_acceleration': -4, 'y_acceleration': 3, 'z_acceleration': -7}
2024-07-12 19:28:57 {'yaw': 3028, 'pitch': 11, 'roll': 56, 'x_acceleration': -4, 'y_acceleration': 2, 'z_acceleration': -9}
2024-07-12 19:28:57 {'yaw': 3028, 'pitch': 11, 'roll': 56, 'x_acceleration': -4, 'y_acceleration': 2, 'z_acceleration': -9}
2024-07-12 19:28:57 {'yaw': 3023, 'pitch': 11, 'roll': 56, 'x_acceleration': -4, 'y_acceleration': 2, 'z_acceleration': -11}
2024-07-12 19:28:57 {'yaw': 3023, 'pitch': 11, 'roll': 56, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -10}
2024-07-12 19:28:57 {'yaw': 3018, 'pitch': 11, 'roll': 56, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -10}
2024-07-12 19:28:57 {'yaw': 3013, 'pitch': 11, 'roll': 56, 'x_acceleration': -3, 'y_acceleration': 1, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 3013, 'pitch': 11, 'roll': 56, 'x_acceleration': -3, 'y_acceleration': 1, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 3008, 'pitch': 11, 'roll': 56, 'x_acceleration': -4, 'y_acceleration': -2, 'z_acceleration': 5}
2024-07-12 19:28:57 {'yaw': 3008, 'pitch': 11, 'roll': 56, 'x_acceleration': -6, 'y_acceleration': -4, 'z_acceleration': 13}
2024-07-12 19:28:57 {'yaw': 3003, 'pitch': 11, 'roll': 56, 'x_acceleration': -6, 'y_acceleration': -4, 'z_acceleration': 13}
2024-07-12 19:28:57 {'yaw': 2997, 'pitch': 11, 'roll': 57, 'x_acceleration': -7, 'y_acceleration': 0, 'z_acceleration': 14}
2024-07-12 19:28:57 {'yaw': 2997, 'pitch': 11, 'roll': 57, 'x_acceleration': -7, 'y_acceleration': 0, 'z_acceleration': 14}
2024-07-12 19:28:57 {'yaw': 2992, 'pitch': 11, 'roll': 58, 'x_acceleration': 0, 'y_acceleration': 5, 'z_acceleration': -12}
2024-07-12 19:28:57 {'yaw': 2992, 'pitch': 11, 'roll': 58, 'x_acceleration': -4, 'y_acceleration': 3, 'z_acceleration': -19}
2024-07-12 19:28:57 {'yaw': 2988, 'pitch': 10, 'roll': 58, 'x_acceleration': -4, 'y_acceleration': 3, 'z_acceleration': -19}
2024-07-12 19:28:57 {'yaw': 2983, 'pitch': 10, 'roll': 58, 'x_acceleration': -5, 'y_acceleration': 0, 'z_acceleration': -18}
2024-07-12 19:28:57 {'yaw': 2983, 'pitch': 10, 'roll': 58, 'x_acceleration': -5, 'y_acceleration': 0, 'z_acceleration': -18}
2024-07-12 19:28:57 {'yaw': 2978, 'pitch': 9, 'roll': 58, 'x_acceleration': -2, 'y_acceleration': -2, 'z_acceleration': 2}
2024-07-12 19:28:57 {'yaw': 2973, 'pitch': 9, 'roll': 58, 'x_acceleration': -1, 'y_acceleration': 0, 'z_acceleration': 5}
2024-07-12 19:28:57 {'yaw': 2973, 'pitch': 9, 'roll': 58, 'x_acceleration': -1, 'y_acceleration': 0, 'z_acceleration': 5}
2024-07-12 19:28:57 {'yaw': 2968, 'pitch': 9, 'roll': 58, 'x_acceleration': -5, 'y_acceleration': 2, 'z_acceleration': -1}
2024-07-12 19:28:57 {'yaw': 2968, 'pitch': 9, 'roll': 58, 'x_acceleration': -5, 'y_acceleration': 2, 'z_acceleration': -1}
2024-07-12 19:28:57 {'yaw': 2963, 'pitch': 9, 'roll': 59, 'x_acceleration': -5, 'y_acceleration': 3, 'z_acceleration': -10}
2024-07-12 19:28:57 {'yaw': 2963, 'pitch': 9, 'roll': 59, 'x_acceleration': -3, 'y_acceleration': 1, 'z_acceleration': -10}
2024-07-12 19:28:57 {'yaw': 2959, 'pitch': 8, 'roll': 59, 'x_acceleration': -3, 'y_acceleration': 1, 'z_acceleration': -10}
2024-07-12 19:28:57 {'yaw': 2955, 'pitch': 8, 'roll': 60, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2955, 'pitch': 8, 'roll': 60, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2950, 'pitch': 8, 'roll': 60, 'x_acceleration': -1, 'y_acceleration': 0, 'z_acceleration': -1}
2024-07-12 19:28:57 {'yaw': 2945, 'pitch': 8, 'roll': 60, 'x_acceleration': -1, 'y_acceleration': 1, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 2945, 'pitch': 8, 'roll': 60, 'x_acceleration': -1, 'y_acceleration': 1, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 2940, 'pitch': 8, 'roll': 60, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -12}
2024-07-12 19:28:57 {'yaw': 2940, 'pitch': 8, 'roll': 60, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -12}
2024-07-12 19:28:57 {'yaw': 2935, 'pitch': 8, 'roll': 60, 'x_acceleration': -4, 'y_acceleration': 4, 'z_acceleration': -13}
2024-07-12 19:28:57 {'yaw': 2935, 'pitch': 8, 'roll': 60, 'x_acceleration': -4, 'y_acceleration': 5, 'z_acceleration': -9}
2024-07-12 19:28:57 {'yaw': 2930, 'pitch': 8, 'roll': 60, 'x_acceleration': -4, 'y_acceleration': 5, 'z_acceleration': -9}
2024-07-12 19:28:57 {'yaw': 2925, 'pitch': 8, 'roll': 60, 'x_acceleration': -8, 'y_acceleration': 4, 'z_acceleration': 11}
2024-07-12 19:28:57 {'yaw': 2925, 'pitch': 8, 'roll': 60, 'x_acceleration': -8, 'y_acceleration': 4, 'z_acceleration': 11}
2024-07-12 19:28:57 {'yaw': 2920, 'pitch': 8, 'roll': 60, 'x_acceleration': -9, 'y_acceleration': 3, 'z_acceleration': 19}
2024-07-12 19:28:57 {'yaw': 2915, 'pitch': 7, 'roll': 60, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': 13}
2024-07-12 19:28:57 {'yaw': 2915, 'pitch': 7, 'roll': 60, 'x_acceleration': -6, 'y_acceleration': 0, 'z_acceleration': 13}
2024-07-12 19:28:57 {'yaw': 2910, 'pitch': 6, 'roll': 60, 'x_acceleration': -5, 'y_acceleration': 1, 'z_acceleration': -8}
2024-07-12 19:28:57 {'yaw': 2910, 'pitch': 6, 'roll': 60, 'x_acceleration': -5, 'y_acceleration': 1, 'z_acceleration': -8}
2024-07-12 19:28:57 {'yaw': 2906, 'pitch': 6, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -23}
2024-07-12 19:28:57 {'yaw': 2901, 'pitch': 6, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 1, 'z_acceleration': -16}
2024-07-12 19:28:57 {'yaw': 2901, 'pitch': 6, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 1, 'z_acceleration': -16}
2024-07-12 19:28:57 {'yaw': 2896, 'pitch': 6, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -2}
2024-07-12 19:28:57 {'yaw': 2896, 'pitch': 6, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -2}
2024-07-12 19:28:57 {'yaw': 2891, 'pitch': 6, 'roll': 61, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': 4}
2024-07-12 19:28:57 {'yaw': 2887, 'pitch': 6, 'roll': 61, 'x_acceleration': -6, 'y_acceleration': 5, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 2887, 'pitch': 6, 'roll': 61, 'x_acceleration': -6, 'y_acceleration': 5, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 2882, 'pitch': 5, 'roll': 61, 'x_acceleration': -6, 'y_acceleration': 5, 'z_acceleration': -11}
2024-07-12 19:28:57 {'yaw': 2882, 'pitch': 5, 'roll': 61, 'x_acceleration': -6, 'y_acceleration': 5, 'z_acceleration': -11}
2024-07-12 19:28:57 {'yaw': 2877, 'pitch': 5, 'roll': 61, 'x_acceleration': -6, 'y_acceleration': 4, 'z_acceleration': -10}
2024-07-12 19:28:57 {'yaw': 2873, 'pitch': 5, 'roll': 61, 'x_acceleration': -4, 'y_acceleration': 1, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2873, 'pitch': 5, 'roll': 61, 'x_acceleration': -4, 'y_acceleration': 1, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2868, 'pitch': 4, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -1}
2024-07-12 19:28:57 {'yaw': 2868, 'pitch': 4, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -1}
2024-07-12 19:28:57 {'yaw': 2863, 'pitch': 4, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -6}
2024-07-12 19:28:57 {'yaw': 2858, 'pitch': 4, 'roll': 61, 'x_acceleration': -3, 'y_acceleration': 2, 'z_acceleration': -11}
2024-07-12 19:28:57 {'yaw': 2858, 'pitch': 4, 'roll': 61, 'x_acceleration': -3, 'y_acceleration': 2, 'z_acceleration': -11}
2024-07-12 19:28:57 {'yaw': 2853, 'pitch': 5, 'roll': 61, 'x_acceleration': -5, 'y_acceleration': 4, 'z_acceleration': -10}
2024-07-12 19:28:57 {'yaw': 2853, 'pitch': 5, 'roll': 61, 'x_acceleration': -5, 'y_acceleration': 4, 'z_acceleration': -10}
2024-07-12 19:28:57 {'yaw': 2848, 'pitch': 5, 'roll': 61, 'x_acceleration': -7, 'y_acceleration': 4, 'z_acceleration': -3}
2024-07-12 19:28:57 {'yaw': 2844, 'pitch': 5, 'roll': 61, 'x_acceleration': -8, 'y_acceleration': 5, 'z_acceleration': 6}
2024-07-12 19:28:57 {'yaw': 2844, 'pitch': 5, 'roll': 61, 'x_acceleration': -8, 'y_acceleration': 5, 'z_acceleration': 6}
2024-07-12 19:28:57 {'yaw': 2839, 'pitch': 4, 'roll': 61, 'x_acceleration': -7, 'y_acceleration': 4, 'z_acceleration': 15}
2024-07-12 19:28:57 {'yaw': 2839, 'pitch': 4, 'roll': 61, 'x_acceleration': -7, 'y_acceleration': 4, 'z_acceleration': 15}
2024-07-12 19:28:57 {'yaw': 2835, 'pitch': 3, 'roll': 61, 'x_acceleration': -5, 'y_acceleration': -1, 'z_acceleration': -2}
2024-07-12 19:28:57 {'yaw': 2830, 'pitch': 3, 'roll': 61, 'x_acceleration': -6, 'y_acceleration': -1, 'z_acceleration': -15}
2024-07-12 19:28:57 {'yaw': 2830, 'pitch': 3, 'roll': 61, 'x_acceleration': -6, 'y_acceleration': -1, 'z_acceleration': -15}
2024-07-12 19:28:57 {'yaw': 2826, 'pitch': 2, 'roll': 61, 'x_acceleration': -4, 'y_acceleration': 0, 'z_acceleration': -19}
2024-07-12 19:28:57 {'yaw': 2826, 'pitch': 2, 'roll': 61, 'x_acceleration': -4, 'y_acceleration': 0, 'z_acceleration': -19}
2024-07-12 19:28:57 {'yaw': 2822, 'pitch': 2, 'roll': 62, 'x_acceleration': -2, 'y_acceleration': 0, 'z_acceleration': -14}
2024-07-12 19:28:57 {'yaw': 2822, 'pitch': 2, 'roll': 62, 'x_acceleration': -2, 'y_acceleration': 3, 'z_acceleration': 1}
2024-07-12 19:28:57 {'yaw': 2818, 'pitch': 2, 'roll': 62, 'x_acceleration': -2, 'y_acceleration': 3, 'z_acceleration': 1}
2024-07-12 19:28:57 {'yaw': 2815, 'pitch': 2, 'roll': 62, 'x_acceleration': -2, 'y_acceleration': 3, 'z_acceleration': -1}
2024-07-12 19:28:57 {'yaw': 2815, 'pitch': 2, 'roll': 62, 'x_acceleration': -2, 'y_acceleration': 3, 'z_acceleration': -1}
2024-07-12 19:28:57 {'yaw': 2811, 'pitch': 2, 'roll': 62, 'x_acceleration': -5, 'y_acceleration': 2, 'z_acceleration': -7}
2024-07-12 19:28:57 {'yaw': 2811, 'pitch': 2, 'roll': 62, 'x_acceleration': -5, 'y_acceleration': 2, 'z_acceleration': -10}
2024-07-12 19:28:57 {'yaw': 2808, 'pitch': 1, 'roll': 62, 'x_acceleration': -5, 'y_acceleration': 2, 'z_acceleration': -10}
2024-07-12 19:28:57 {'yaw': 2805, 'pitch': 1, 'roll': 63, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2805, 'pitch': 1, 'roll': 63, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2801, 'pitch': 1, 'roll': 63, 'x_acceleration': -3, 'y_acceleration': 4, 'z_acceleration': -1}
2024-07-12 19:28:57 {'yaw': 2801, 'pitch': 1, 'roll': 63, 'x_acceleration': -4, 'y_acceleration': 4, 'z_acceleration': -2}
2024-07-12 19:28:57 {'yaw': 2798, 'pitch': 2, 'roll': 62, 'x_acceleration': -4, 'y_acceleration': 4, 'z_acceleration': -2}
2024-07-12 19:28:57 {'yaw': 2795, 'pitch': 1, 'roll': 62, 'x_acceleration': -5, 'y_acceleration': 3, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2795, 'pitch': 1, 'roll': 62, 'x_acceleration': -5, 'y_acceleration': 3, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2792, 'pitch': 1, 'roll': 62, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -6}
2024-07-12 19:28:57 {'yaw': 2792, 'pitch': 1, 'roll': 62, 'x_acceleration': -3, 'y_acceleration': 2, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 2790, 'pitch': 1, 'roll': 63, 'x_acceleration': -3, 'y_acceleration': 2, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 2786, 'pitch': 1, 'roll': 62, 'x_acceleration': -1, 'y_acceleration': 2, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 2786, 'pitch': 1, 'roll': 62, 'x_acceleration': -1, 'y_acceleration': 2, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 2784, 'pitch': 1, 'roll': 62, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -6}
2024-07-12 19:28:57 {'yaw': 2784, 'pitch': 1, 'roll': 62, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -6}
2024-07-12 19:28:57 {'yaw': 2781, 'pitch': 2, 'roll': 61, 'x_acceleration': -3, 'y_acceleration': 4, 'z_acceleration': -7}
2024-07-12 19:28:57 {'yaw': 2781, 'pitch': 2, 'roll': 61, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -6}
2024-07-12 19:28:57 {'yaw': 2779, 'pitch': 3, 'roll': 61, 'x_acceleration': -3, 'y_acceleration': 3, 'z_acceleration': -6}
2024-07-12 19:28:57 {'yaw': 2776, 'pitch': 3, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2776, 'pitch': 3, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2775, 'pitch': 3, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2775, 'pitch': 3, 'roll': 61, 'x_acceleration': -2, 'y_acceleration': 2, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2772, 'pitch': 3, 'roll': 61, 'x_acceleration': -3, 'y_acceleration': 2, 'z_acceleration': -6}
2024-07-12 19:28:57 {'yaw': 2772, 'pitch': 3, 'roll': 61, 'x_acceleration': -4, 'y_acceleration': 2, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2770, 'pitch': 3, 'roll': 60, 'x_acceleration': -4, 'y_acceleration': 2, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2768, 'pitch': 4, 'roll': 60, 'x_acceleration': -6, 'y_acceleration': 2, 'z_acceleration': -3}
2024-07-12 19:28:57 {'yaw': 2768, 'pitch': 4, 'roll': 60, 'x_acceleration': -6, 'y_acceleration': 2, 'z_acceleration': -3}
2024-07-12 19:28:57 {'yaw': 2765, 'pitch': 4, 'roll': 60, 'x_acceleration': -8, 'y_acceleration': 2, 'z_acceleration': 0}
2024-07-12 19:28:57 {'yaw': 2765, 'pitch': 4, 'roll': 60, 'x_acceleration': -8, 'y_acceleration': 2, 'z_acceleration': 0}
2024-07-12 19:28:57 {'yaw': 2763, 'pitch': 4, 'roll': 60, 'x_acceleration': -9, 'y_acceleration': 3, 'z_acceleration': -1}
2024-07-12 19:28:57 {'yaw': 2761, 'pitch': 3, 'roll': 60, 'x_acceleration': -9, 'y_acceleration': 2, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 2761, 'pitch': 3, 'roll': 60, 'x_acceleration': -9, 'y_acceleration': 2, 'z_acceleration': -4}
2024-07-12 19:28:57 {'yaw': 2760, 'pitch': 3, 'roll': 60, 'x_acceleration': -8, 'y_acceleration': 1, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2760, 'pitch': 3, 'roll': 60, 'x_acceleration': -8, 'y_acceleration': 1, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2758, 'pitch': 3, 'roll': 60, 'x_acceleration': -7, 'y_acceleration': 1, 'z_acceleration': -5}
2024-07-12 19:28:57 {'yaw': 2756, 'pitch': 3, 'roll': 60, 'x_acceleration': -7, 'y_acceleration': 1, 'z_acceleration': -4}
